date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,femmes_enceintes,enfants_moins_5_ans,naissances_semaine,porteurs_chroniques_estimes,prevalence_aghbs_region,femmes_enceintes_depistees,femmes_enceintes_aghbs_positives,enfants_exposes_aghbs,enfants_vaccines_naissance,enfants_devenus_porteurs,taux_transmission_mere_enfant,couverture_vaccinale_naissance,cas_chroniques_enfants,cas_chroniques_adultes,cas_chroniques_seniors,cas_aigus,nouveaux_diagnostics_aghbs,cas_chroniques_suivis,deces,new_recoveries,total_recoveries,tests_depistage,personnes_traitees,taux_incidence,taux_letalite,taux_depistage,taux_positivite_aghbs
2020-01-29,2020,1,2020-W05,Sofia,-14.8833,48.0333,1784988,53549,267748,858,159577,0.0894,9552,804,76,367,11,14.47,42.89,2617,11343,3491,0,909,17451,0,0,0,8455,4088,0.0894,0.0,0.4737,8.42
2020-01-29,2020,1,2020-W05,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40510,0.087,3096,287,19,102,2,10.53,46.17,621,2694,830,0,147,4145,0,0,0,1984,1097,0.087,0.0,0.4261,9.27
2020-01-29,2020,1,2020-W05,Melaky,-16.1167,44.7667,365790,10973,54868,175,32445,0.0887,1865,171,15,78,1,6.67,44.69,464,2011,619,0,140,3094,0,0,0,1822,819,0.0887,0.0,0.4981,9.17
2020-01-29,2020,1,2020-W05,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,176043,0.0827,10277,777,84,455,11,13.1,44.52,2830,12266,3776,0,881,18872,0,0,0,11069,4982,0.0827,0.0,0.52,7.56
2020-01-29,2020,1,2020-W05,Menabe,-20.2833,44.7833,819876,24596,122981,394,68951,0.0841,4141,330,33,185,3,9.09,47.19,1046,4535,1396,0,378,6977,0,0,0,4097,1573,0.0841,0.0,0.4997,7.97
2020-01-29,2020,1,2020-W05,Diana,-12.2787,49.2917,1053715,31611,158057,506,81452,0.0773,5279,395,39,217,4,10.26,42.9,1267,5494,1692,0,349,8453,0,0,0,5051,2240,0.0773,0.0,0.4794,7.48
2020-01-29,2020,1,2020-W05,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98194,0.0738,6720,509,47,293,5,10.64,45.93,1534,6648,2047,0,496,10229,0,0,0,7813,2746,0.0738,0.0,0.5872,7.57
2020-01-29,2020,1,2020-W05,Androy,-25.1667,46.0833,1065878,31976,159881,512,87615,0.0822,5984,522,42,220,6,14.29,43.11,1351,5858,1804,0,528,9013,0,0,0,5430,2265,0.0822,0.0,0.5094,8.72
2020-01-29,2020,1,2020-W05,Anosy,-25.0333,46.9833,957916,28737,143687,460,75100,0.0784,4736,352,36,199,5,13.89,43.47,1054,4570,1408,0,416,7032,0,0,0,4251,1859,0.0784,0.0,0.4438,7.43
2020-02-05,2020,2,2020-W06,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,266454,0.0621,26314,1705,128,902,20,15.62,43.78,4140,17943,5522,0,1764,27605,0,0,0,25528,6310,0.0621,0.0,0.595,6.48
2020-02-05,2020,2,2020-W06,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51719,0.0651,4695,328,24,175,3,12.5,46.02,851,3689,1136,0,247,5676,0,0,0,3853,1288,0.0651,0.0,0.485,6.99
2020-02-05,2020,2,2020-W06,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64790,0.0609,6226,396,31,229,4,12.9,44.94,989,4288,1321,0,382,6598,0,0,0,6172,1785,0.0609,0.0,0.5801,6.36
2020-02-05,2020,2,2020-W06,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,156849,0.0637,15551,1036,75,512,11,14.67,43.34,2574,11155,3434,0,835,17163,0,0,0,14325,4016,0.0637,0.0,0.5818,6.66
2020-02-05,2020,2,2020-W06,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65613,0.0662,5345,380,31,213,4,12.9,44.75,962,4171,1285,0,337,6418,0,0,0,4676,1755,0.0662,0.0,0.4718,7.11
2020-02-05,2020,2,2020-W06,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116135,0.0679,9544,683,55,356,8,14.55,43.34,1626,7049,2171,0,535,10846,0,0,0,8393,2722,0.0679,0.0,0.4907,7.16
2020-02-05,2020,2,2020-W06,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44998,0.078,3365,249,21,126,2,9.52,45.53,706,3062,944,0,177,4712,0,0,0,2500,1216,0.078,0.0,0.4333,7.4
2020-02-05,2020,2,2020-W06,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,76149,0.0753,6809,521,36,226,4,11.11,46.66,1149,4980,1533,0,306,7662,0,0,0,4271,2082,0.0753,0.0,0.4223,7.65
2020-02-05,2020,2,2020-W06,Ihorombe,-22.55,46.95,494097,14822,74114,237,33697,0.0682,2907,215,16,104,2,12.5,44.17,552,2393,738,0,124,3683,0,0,0,2017,829,0.0682,0.0,0.4082,7.4
2020-02-05,2020,2,2020-W06,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,92964,0.0762,8397,634,44,264,5,11.36,45.07,1340,5810,1789,0,445,8939,0,0,0,6507,2326,0.0762,0.0,0.5334,7.55
2020-02-05,2020,2,2020-W06,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129887,0.0742,12477,850,62,384,8,12.9,45.78,2080,9013,2774,0,681,13867,0,0,0,10041,3775,0.0742,0.0,0.5736,6.81
2020-02-05,2020,2,2020-W06,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62566,0.0724,5429,422,30,188,3,10.0,45.32,885,3835,1180,0,414,5900,0,0,0,5065,1521,0.0724,0.0,0.5861,7.77
2020-02-05,2020,2,2020-W06,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49717,0.0762,3298,259,23,147,2,8.7,47.25,787,3413,1052,0,299,5252,0,0,0,3884,1330,0.0762,0.0,0.5953,7.85
2020-02-05,2020,2,2020-W06,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,105370,0.0712,8538,586,50,325,7,14.0,45.75,1680,7283,2243,0,683,11206,0,0,0,8175,2588,0.0712,0.0,0.5524,6.86
2020-02-05,2020,2,2020-W06,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101007,0.0918,6138,548,48,235,6,12.5,44.53,1476,6398,1970,0,496,9844,0,0,0,5256,2326,0.0918,0.0,0.4777,8.93
2020-02-05,2020,2,2020-W06,Sofia,-14.8833,48.0333,1784988,53549,267748,858,158149,0.0886,11430,1036,76,384,9,11.84,44.84,2147,9304,2863,0,958,14314,0,0,0,10222,3464,0.0886,0.0,0.5727,9.06
2020-02-05,2020,2,2020-W06,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40045,0.086,2883,249,19,101,2,10.53,45.49,542,2351,725,0,257,3618,0,0,0,2619,849,0.086,0.0,0.5625,8.64
2020-02-05,2020,2,2020-W06,Melaky,-16.1167,44.7667,365790,10973,54868,175,32957,0.0901,2544,217,15,82,1,6.67,46.92,492,2135,659,0,190,3286,0,0,0,2146,781,0.0901,0.0,0.5867,8.53
2020-02-05,2020,2,2020-W06,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,175192,0.0823,14320,1187,84,451,11,13.1,44.15,2429,10526,3239,0,908,16194,0,0,0,11563,3790,0.0823,0.0,0.5432,8.29
2020-02-05,2020,2,2020-W06,Menabe,-20.2833,44.7833,819876,24596,122981,394,68377,0.0834,4968,431,32,170,4,12.5,43.23,1088,4716,1452,0,384,7256,0,0,0,3700,1832,0.0834,0.0,0.4513,8.68
2020-02-05,2020,2,2020-W06,Diana,-12.2787,49.2917,1053715,31611,158057,506,81768,0.0776,7463,590,39,234,5,12.82,46.44,1204,5220,1607,0,338,8031,0,0,0,4695,2144,0.0776,0.0,0.4456,7.91
2020-02-05,2020,2,2020-W06,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98726,0.0742,7142,559,47,281,7,14.89,43.99,1517,6576,2024,0,536,10117,0,0,0,6449,2504,0.0742,0.0,0.4847,7.83
2020-02-05,2020,2,2020-W06,Androy,-25.1667,46.0833,1065878,31976,159881,512,85909,0.0806,7001,605,41,223,5,12.2,43.73,1300,5636,1735,0,385,8671,0,0,0,4313,2051,0.0806,0.0,0.4046,8.64
2020-02-05,2020,2,2020-W06,Anosy,-25.0333,46.9833,957916,28737,143687,460,76250,0.0796,5739,501,36,199,5,13.89,43.36,1187,5146,1585,0,373,7918,0,0,0,4606,2173,0.0796,0.0,0.4808,8.73
2020-02-12,2020,2,2020-W07,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,263450,0.0614,28054,1749,126,906,15,11.9,43.98,3812,16519,5083,0,1335,25414,0,890,890,17897,6006,0.0614,0.0,0.4171,6.23
2020-02-12,2020,2,2020-W07,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51401,0.0647,4802,283,24,176,2,8.33,46.35,775,3362,1036,0,315,5173,0,232,232,4035,1247,0.0647,0.0,0.5079,5.89
2020-02-12,2020,2,2020-W07,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64896,0.061,7644,481,31,231,4,12.9,45.26,1062,4603,1418,0,276,7083,0,315,315,5245,1655,0.061,0.0,0.493,6.29
2020-02-12,2020,2,2020-W07,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,154879,0.0629,14985,866,74,529,10,13.51,44.78,2521,10927,3363,0,813,16811,0,782,782,11560,3979,0.0629,0.0,0.4695,5.78
2020-02-12,2020,2,2020-W07,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64919,0.0655,7118,506,31,215,4,12.9,45.18,1023,4434,1366,0,360,6823,0,410,410,4997,1578,0.0655,0.0,0.5042,7.11
2020-02-12,2020,2,2020-W07,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116648,0.0682,11119,687,56,362,7,12.5,44.11,1768,7663,2359,0,482,11790,0,554,554,8073,2832,0.0682,0.0,0.472,6.18
2020-02-12,2020,2,2020-W07,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44537,0.0772,3600,278,21,129,2,9.52,46.89,725,3144,968,0,319,4837,0,191,191,3452,1116,0.0772,0.0,0.5984,7.72
2020-02-12,2020,2,2020-W07,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75138,0.0743,6984,557,36,225,5,13.89,46.38,1053,4564,1406,0,302,7023,0,270,270,4661,1824,0.0743,0.0,0.4609,7.98
2020-02-12,2020,2,2020-W07,Ihorombe,-22.55,46.95,494097,14822,74114,237,34586,0.07,3131,233,16,102,2,12.5,43.35,546,2366,729,0,211,3641,0,177,177,2888,851,0.07,0.0,0.5845,7.44
2020-02-12,2020,2,2020-W07,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,92354,0.0757,6284,463,44,252,5,11.36,43.06,1514,6561,2020,0,490,10095,0,373,373,5209,2489,0.0757,0.0,0.427,7.37
2020-02-12,2020,2,2020-W07,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129187,0.0738,10248,696,62,383,7,11.29,45.63,1767,7660,2358,0,753,11785,0,592,592,9171,3111,0.0738,0.0,0.5239,6.79
2020-02-12,2020,2,2020-W07,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61789,0.0715,6211,404,29,190,4,13.79,45.88,890,3857,1188,0,248,5935,0,270,270,3870,1365,0.0715,0.0,0.4478,6.5
2020-02-12,2020,2,2020-W07,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48869,0.0749,3929,323,23,145,3,13.04,46.41,722,3129,963,0,248,4814,0,261,261,3009,1114,0.0749,0.0,0.4612,8.22
2020-02-12,2020,2,2020-W07,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,104038,0.0703,7794,533,49,317,7,14.29,44.61,1534,6648,2047,0,661,10229,0,516,516,8091,2547,0.0703,0.0,0.5467,6.84
2020-02-12,2020,2,2020-W07,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101778,0.0925,7289,625,48,238,5,10.42,45.16,1618,7014,2159,0,385,10791,0,539,539,4427,2945,0.0925,0.0,0.4023,8.57
2020-02-12,2020,2,2020-W07,Sofia,-14.8833,48.0333,1784988,53549,267748,858,155829,0.0873,10915,944,74,399,8,10.81,46.55,2448,10609,3265,0,700,16322,0,659,659,8882,4060,0.0873,0.0,0.4976,8.65
2020-02-12,2020,2,2020-W07,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40045,0.086,2748,249,19,104,2,10.53,46.76,593,2570,791,0,217,3954,0,199,199,2595,939,0.086,0.0,0.5573,9.06
2020-02-12,2020,2,2020-W07,Melaky,-16.1167,44.7667,365790,10973,54868,175,32372,0.0885,2547,223,15,79,2,13.33,45.62,443,1921,592,0,207,2956,0,135,135,2118,741,0.0885,0.0,0.579,8.76
2020-02-12,2020,2,2020-W07,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,177534,0.0834,12834,1108,85,439,10,11.76,42.94,2403,10413,3205,0,839,16021,0,565,565,11564,4370,0.0834,0.0,0.5432,8.63
2020-02-12,2020,2,2020-W07,Menabe,-20.2833,44.7833,819876,24596,122981,394,68705,0.0838,4518,367,33,182,4,12.12,46.24,1063,4608,1419,0,274,7090,0,334,334,3583,1866,0.0838,0.0,0.437,8.12
2020-02-12,2020,2,2020-W07,Diana,-12.2787,49.2917,1053715,31611,158057,506,80293,0.0762,5265,438,38,223,5,13.16,44.08,1113,4823,1485,0,421,7421,0,420,420,5531,1897,0.0762,0.0,0.5249,8.32
2020-02-12,2020,2,2020-W07,SAVA,-14.2833,50.1667,1330546,39916,199581,639,99524,0.0748,8079,548,47,301,6,12.77,47.11,1517,6575,2024,0,571,10116,0,431,431,6101,2654,0.0748,0.0,0.4585,6.78
2020-02-12,2020,2,2020-W07,Androy,-25.1667,46.0833,1065878,31976,159881,512,87188,0.0818,5443,430,41,240,4,9.76,46.93,1337,5794,1784,0,422,8915,0,422,422,5056,2426,0.0818,0.0,0.4744,7.9
2020-02-12,2020,2,2020-W07,Anosy,-25.0333,46.9833,957916,28737,143687,460,75100,0.0784,5051,426,36,210,4,11.11,45.66,1220,5290,1629,0,508,8139,0,450,450,5394,1933,0.0784,0.0,0.5631,8.43
2020-02-19,2020,2,2020-W08,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,266025,0.062,29265,1897,127,953,17,13.39,46.24,4339,18803,5787,0,1238,28929,0,1632,2522,18685,6571,0.062,0.0,0.4355,6.48
2020-02-19,2020,2,2020-W08,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51480,0.0648,5197,358,24,166,3,12.5,43.71,786,3406,1049,0,335,5241,0,196,428,4513,1312,0.0648,0.0,0.5681,6.89
2020-02-19,2020,2,2020-W08,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64684,0.0608,6865,448,31,233,4,12.9,45.61,921,3991,1228,0,288,6140,1,243,558,4596,1604,0.0608,0.02,0.432,6.53
2020-02-19,2020,2,2020-W08,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155864,0.0633,16547,985,74,535,10,13.51,45.25,2470,10706,3295,0,749,16471,0,945,1727,12882,4162,0.0633,0.0,0.5232,5.95
2020-02-19,2020,2,2020-W08,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,66208,0.0668,4841,339,31,207,4,12.9,43.66,954,4135,1274,0,306,6363,1,321,731,4693,1710,0.0668,0.02,0.4735,7.0
2020-02-19,2020,2,2020-W08,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,115451,0.0675,11173,812,55,373,7,12.73,45.42,1773,7683,2365,0,630,11821,0,586,1140,8253,2869,0.0675,0.0,0.4825,7.27
2020-02-19,2020,2,2020-W08,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44017,0.0763,3583,272,21,126,2,9.52,45.64,673,2919,900,0,244,4492,0,221,412,2976,1162,0.0763,0.0,0.5159,7.59
2020-02-19,2020,2,2020-W08,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,74834,0.074,6856,507,35,209,4,11.43,43.1,1187,5144,1584,0,408,7915,0,354,624,4721,1985,0.074,0.0,0.4668,7.39
2020-02-19,2020,2,2020-W08,Ihorombe,-22.55,46.95,494097,14822,74114,237,33746,0.0683,2760,186,16,102,2,12.5,43.15,549,2382,735,0,201,3666,0,155,332,2567,942,0.0683,0.0,0.5195,6.74
2020-02-19,2020,2,2020-W08,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,92964,0.0762,8156,574,44,261,6,13.64,44.59,1306,5660,1743,0,478,8709,0,295,668,5816,2117,0.0762,0.0,0.4767,7.04
2020-02-19,2020,2,2020-W08,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,127437,0.0728,8504,660,61,369,8,13.11,43.98,1884,8166,2514,0,723,12564,0,699,1291,8047,3375,0.0728,0.0,0.4597,7.76
2020-02-19,2020,2,2020-W08,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62048,0.0718,5812,413,29,186,3,10.34,44.92,918,3981,1227,0,295,6126,0,307,577,3596,1601,0.0718,0.0,0.4161,7.11
2020-02-19,2020,2,2020-W08,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48999,0.0751,4087,284,23,144,3,13.04,46.13,702,3045,939,0,251,4686,0,246,507,3858,1115,0.0751,0.0,0.5913,6.95
2020-02-19,2020,2,2020-W08,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,105370,0.0712,7989,542,50,328,6,12.0,46.17,1433,6210,1911,0,507,9554,0,500,1016,8218,2179,0.0712,0.0,0.5553,6.78
2020-02-19,2020,2,2020-W08,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101338,0.0921,6687,604,48,233,7,14.58,44.31,1538,6665,2052,0,458,10255,0,486,1025,4449,2787,0.0921,0.0,0.4043,9.03
2020-02-19,2020,2,2020-W08,Sofia,-14.8833,48.0333,1784988,53549,267748,858,157257,0.0881,9682,892,75,404,9,12.0,47.17,2341,10147,3124,0,770,15612,0,701,1360,9475,4271,0.0881,0.0,0.5308,9.21
2020-02-19,2020,2,2020-W08,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39998,0.0859,2362,188,19,97,2,10.53,43.76,553,2399,739,0,245,3691,0,149,348,2654,989,0.0859,0.0,0.57,7.96
2020-02-19,2020,2,2020-W08,Melaky,-16.1167,44.7667,365790,10973,54868,175,32372,0.0885,2377,212,15,75,1,6.67,43.12,519,2250,694,0,146,3463,0,109,244,1817,895,0.0885,0.0,0.4967,8.92
2020-02-19,2020,2,2020-W08,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,175831,0.0826,13543,1128,84,440,11,13.1,43.03,2788,12082,3719,0,1019,18589,0,791,1356,11948,4369,0.0826,0.0,0.5613,8.33
2020-02-19,2020,2,2020-W08,Menabe,-20.2833,44.7833,819876,24596,122981,394,68295,0.0833,4585,401,32,177,3,9.38,45.09,970,4206,1296,0,475,6472,1,336,670,4718,1602,0.0833,0.02,0.5755,8.75
2020-02-19,2020,2,2020-W08,Diana,-12.2787,49.2917,1053715,31611,158057,506,80293,0.0762,5222,395,38,237,5,13.16,46.84,1281,5554,1711,0,354,8546,0,333,753,5263,2085,0.0762,0.0,0.4995,7.56
2020-02-19,2020,2,2020-W08,SAVA,-14.2833,50.1667,1330546,39916,199581,639,100589,0.0756,7037,534,48,281,7,14.58,44.04,1477,6401,1971,0,573,9849,0,616,1047,6859,2666,0.0756,0.0,0.5155,7.59
2020-02-19,2020,2,2020-W08,Androy,-25.1667,46.0833,1065878,31976,159881,512,85909,0.0806,6896,588,41,226,6,14.63,44.18,1195,5182,1596,0,477,7973,0,557,979,6195,1874,0.0806,0.0,0.5812,8.53
2020-02-19,2020,2,2020-W08,Anosy,-25.0333,46.9833,957916,28737,143687,460,76920,0.0803,6102,455,36,205,4,11.11,44.73,1155,5005,1540,0,387,7700,0,467,917,3991,2104,0.0803,0.0,0.4166,7.46
2020-02-26,2020,2,2020-W09,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,270315,0.063,27473,1777,129,896,20,15.5,43.5,4103,17780,5471,0,1191,27354,0,1570,4092,20831,6875,0.063,0.0,0.4855,6.47
2020-02-26,2020,2,2020-W09,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52672,0.0663,3964,274,25,166,3,12.0,43.59,760,3296,1015,0,316,5071,0,282,710,4479,1260,0.0663,0.0,0.5638,6.91
2020-02-26,2020,2,2020-W09,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64471,0.0606,6020,364,30,237,3,10.0,46.48,889,3855,1188,0,319,5932,0,207,765,4625,1405,0.0606,0.0,0.4347,6.05
2020-02-26,2020,2,2020-W09,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155618,0.0632,14480,960,74,540,10,13.51,45.68,2557,11083,3412,0,873,17052,0,896,2623,11584,4377,0.0632,0.0,0.4705,6.63
2020-02-26,2020,2,2020-W09,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,66010,0.0666,5530,382,31,204,3,9.68,43.06,946,4100,1263,0,352,6309,0,290,1021,5660,1622,0.0666,0.0,0.5711,6.91
2020-02-26,2020,2,2020-W09,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,115622,0.0676,9463,602,55,352,7,12.73,42.9,1826,7915,2436,0,757,12177,0,570,1710,9075,3219,0.0676,0.0,0.5306,6.36
2020-02-26,2020,2,2020-W09,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44248,0.0767,4025,319,21,125,2,9.52,45.27,669,2902,895,0,223,4466,1,174,586,2823,1089,0.0767,0.02,0.4893,7.93
2020-02-26,2020,2,2020-W09,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75138,0.0743,4956,385,36,227,4,11.11,46.88,1184,5131,1580,0,413,7895,0,364,988,5781,2094,0.0743,0.0,0.5717,7.77
2020-02-26,2020,2,2020-W09,Ihorombe,-22.55,46.95,494097,14822,74114,237,34586,0.07,3233,217,16,110,1,6.25,46.48,522,2265,699,0,176,3486,0,117,449,2838,801,0.07,0.0,0.5744,6.71
2020-02-26,2020,2,2020-W09,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91256,0.0748,7228,519,43,266,5,11.63,45.44,1479,6409,1972,0,483,9860,0,332,1000,5611,2638,0.0748,0.0,0.4599,7.18
2020-02-26,2020,2,2020-W09,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129537,0.074,12151,842,62,362,8,12.9,43.11,2135,9254,2848,0,618,14237,0,522,1813,9783,3812,0.074,0.0,0.5589,6.93
2020-02-26,2020,2,2020-W09,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61789,0.0715,5872,428,29,179,3,10.34,43.27,997,4320,1330,0,403,6647,0,365,942,5028,1685,0.0715,0.0,0.5818,7.29
2020-02-26,2020,2,2020-W09,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49391,0.0757,3627,270,23,144,3,13.04,46.23,760,3294,1014,0,293,5068,0,194,701,3774,1290,0.0757,0.0,0.5784,7.44
2020-02-26,2020,2,2020-W09,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,103298,0.0698,8923,573,49,316,6,12.24,44.48,1624,7041,2168,0,679,10833,0,623,1639,7850,2711,0.0698,0.0,0.5304,6.42
2020-02-26,2020,2,2020-W09,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101228,0.092,5953,532,48,236,5,10.42,44.88,1467,6357,1957,0,414,9781,0,423,1448,4709,2436,0.092,0.0,0.428,8.94
2020-02-26,2020,2,2020-W09,Sofia,-14.8833,48.0333,1784988,53549,267748,858,158149,0.0886,9770,814,76,386,8,10.53,45.07,2186,9473,2916,0,591,14575,0,828,2188,7167,3526,0.0886,0.0,0.4015,8.33
2020-02-26,2020,2,2020-W09,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40231,0.0864,2807,232,19,104,2,10.53,46.94,584,2533,781,0,184,3898,0,254,602,1943,975,0.0864,0.0,0.4173,8.27
2020-02-26,2020,2,2020-W09,Melaky,-16.1167,44.7667,365790,10973,54868,175,32811,0.0897,2372,233,15,75,1,6.67,43.34,532,2306,710,0,159,3548,0,150,394,1751,924,0.0897,0.0,0.4787,9.82
2020-02-26,2020,2,2020-W09,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,175192,0.0823,14426,1295,84,475,9,10.71,46.45,2396,10383,3196,0,795,15975,0,773,2129,11224,4076,0.0823,0.0,0.5273,8.98
2020-02-26,2020,2,2020-W09,Menabe,-20.2833,44.7833,819876,24596,122981,394,68213,0.0832,4690,386,32,174,3,9.38,44.41,937,4061,1250,0,381,6248,0,287,957,3966,1516,0.0832,0.0,0.4837,8.23
2020-02-26,2020,2,2020-W09,Diana,-12.2787,49.2917,1053715,31611,158057,506,81873,0.0777,6774,511,39,229,4,10.26,45.42,1319,5719,1761,0,528,8799,0,308,1061,5555,2298,0.0777,0.0,0.5272,7.54
2020-02-26,2020,2,2020-W09,SAVA,-14.2833,50.1667,1330546,39916,199581,639,100323,0.0754,6598,500,48,277,5,10.42,43.39,1528,6621,2038,0,468,10187,0,457,1504,6445,2314,0.0754,0.0,0.4844,7.58
2020-02-26,2020,2,2020-W09,Androy,-25.1667,46.0833,1065878,31976,159881,512,86975,0.0816,5994,511,41,233,6,14.63,45.69,1245,5398,1663,0,477,8306,0,348,1327,5739,1996,0.0816,0.0,0.5384,8.53
2020-02-26,2020,2,2020-W09,Anosy,-25.0333,46.9833,957916,28737,143687,460,75866,0.0792,6433,542,36,214,5,13.89,46.61,1108,4804,1479,0,359,7391,0,302,1219,4657,1885,0.0792,0.0,0.4862,8.43
2020-03-04,2020,3,2020-W10,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,268170,0.0625,24452,1426,128,921,15,11.72,44.69,3640,15776,4855,0,1483,24271,0,1352,5444,24801,6244,0.0625,0.0,0.578,5.83
2020-03-04,2020,3,2020-W10,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51798,0.0652,3950,252,24,168,3,12.5,44.15,852,3695,1138,0,260,5685,0,260,970,4140,1408,0.0652,0.0,0.5211,6.38
2020-03-04,2020,3,2020-W10,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63939,0.0601,6346,345,30,230,4,13.33,45.02,937,4062,1251,0,253,6250,0,264,1029,5073,1456,0.0601,0.0,0.4768,5.44
2020-03-04,2020,3,2020-W10,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,157588,0.064,14528,890,75,553,8,10.67,46.8,2412,10453,3218,0,879,16083,1,711,3334,14556,4283,0.064,0.01,0.5912,6.13
2020-03-04,2020,3,2020-W10,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,66604,0.0672,5683,373,31,210,4,12.9,44.28,1051,4555,1403,0,298,7009,0,326,1347,4270,1869,0.0672,0.0,0.4308,6.56
2020-03-04,2020,3,2020-W10,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,114938,0.0672,9274,585,55,353,7,12.73,43.01,1671,7242,2229,0,631,11142,0,495,2205,7766,2830,0.0672,0.0,0.454,6.31
2020-03-04,2020,3,2020-W10,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44537,0.0772,3636,280,21,123,3,14.29,44.56,684,2964,913,0,274,4561,0,181,767,3323,1072,0.0772,0.0,0.576,7.7
2020-03-04,2020,3,2020-W10,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,74329,0.0735,6008,445,35,212,5,14.29,43.77,1197,5188,1597,0,480,7982,0,308,1296,5884,1848,0.0735,0.0,0.5818,7.41
2020-03-04,2020,3,2020-W10,Ihorombe,-22.55,46.95,494097,14822,74114,237,33697,0.0682,3313,215,16,110,2,12.5,46.7,503,2182,673,0,145,3358,0,172,621,2123,900,0.0682,0.0,0.4297,6.49
