date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,niveau_risque,population_region,cas_buboniques,cas_pulmonaires,cas_septiques,cas_totaux,cas_graves,deces,contacts_suivis,prophylaxie_administree,taux_incidence,taux_letalite,taux_contamination
2023-09-18,2023,9,2023-W38,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-09-25,2023,9,2023-W39,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-10-02,2023,10,2023-W40,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-10-09,2023,10,2023-W41,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-10-16,2023,10,2023-W42,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-10-23,2023,10,2023-W43,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-10-30,2023,10,2023-W44,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-11-06,2023,11,2023-W45,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-11-13,2023,11,2023-W46,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-11-20,2023,11,2023-W47,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-11-27,2023,11,2023-W48,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-12-04,2023,12,2023-W49,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-12-11,2023,12,2023-W50,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-12-18,2023,12,2023-W51,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2023-12-25,2023,12,2023-W52,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-01-01,2024,1,2024-W01,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-01-08,2024,1,2024-W02,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-01-15,2024,1,2024-W03,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-01-22,2024,1,2024-W04,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-01-29,2024,1,2024-W05,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-02-05,2024,2,2024-W06,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-02-12,2024,2,2024-W07,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-02-19,2024,2,2024-W08,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-02-26,2024,2,2024-W09,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-04,2024,3,2024-W10,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-11,2024,3,2024-W11,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-18,2024,3,2024-W12,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-25,2024,3,2024-W13,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-04-01,2024,4,2024-W14,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-04-08,2024,4,2024-W15,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-04-15,2024,4,2024-W16,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-04-22,2024,4,2024-W17,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-04-29,2024,4,2024-W18,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-05-06,2024,5,2024-W19,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-05-13,2024,5,2024-W20,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-05-20,2024,5,2024-W21,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-05-27,2024,5,2024-W22,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-06-03,2024,6,2024-W23,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-06-10,2024,6,2024-W24,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-06-17,2024,6,2024-W25,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-06-24,2024,6,2024-W26,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-01,2024,7,2024-W27,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-08,2024,7,2024-W28,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-15,2024,7,2024-W29,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-22,2024,7,2024-W30,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-29,2024,7,2024-W31,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-05,2024,8,2024-W32,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-12,2024,8,2024-W33,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-19,2024,8,2024-W34,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-26,2024,8,2024-W35,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-02,2024,9,2024-W36,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-09,2024,9,2024-W37,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-16,2024,9,2024-W38,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-23,2024,9,2024-W39,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-30,2024,9,2024-W40,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-07,2024,10,2024-W41,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-14,2024,10,2024-W42,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-21,2024,10,2024-W43,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-28,2024,10,2024-W44,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-04,2024,11,2024-W45,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-11,2024,11,2024-W46,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-18,2024,11,2024-W47,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-25,2024,11,2024-W48,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-02,2024,12,2024-W49,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-09,2024,12,2024-W50,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-16,2024,12,2024-W51,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-23,2024,12,2024-W52,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-30,2024,12,2025-W01,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-06,2025,1,2025-W02,Analamanga,-18.9137,47.5247,eleve,4290727,1,0,1,2,1,0,0,0,0.0466,0.0,0.0
2025-01-13,2025,1,2025-W03,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-20,2025,1,2025-W04,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-27,2025,1,2025-W05,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-03,2025,2,2025-W06,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-10,2025,2,2025-W07,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-17,2025,2,2025-W08,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-24,2025,2,2025-W09,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-03,2025,3,2025-W10,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-10,2025,3,2025-W11,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-17,2025,3,2025-W12,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-24,2025,3,2025-W13,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-31,2025,3,2025-W14,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-07,2025,4,2025-W15,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-14,2025,4,2025-W16,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-21,2025,4,2025-W17,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-28,2025,4,2025-W18,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-05,2025,5,2025-W19,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-12,2025,5,2025-W20,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-19,2025,5,2025-W21,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-26,2025,5,2025-W22,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-02,2025,6,2025-W23,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-09,2025,6,2025-W24,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-16,2025,6,2025-W25,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-23,2025,6,2025-W26,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-30,2025,6,2025-W27,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-07,2025,7,2025-W28,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-14,2025,7,2025-W29,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-21,2025,7,2025-W30,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-28,2025,7,2025-W31,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-04,2025,8,2025-W32,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-11,2025,8,2025-W33,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-18,2025,8,2025-W34,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-25,2025,8,2025-W35,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-01,2025,9,2025-W36,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-08,2025,9,2025-W37,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-15,2025,9,2025-W38,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-22,2025,9,2025-W39,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-29,2025,9,2025-W40,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-06,2025,10,2025-W41,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-13,2025,10,2025-W42,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-20,2025,10,2025-W43,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-27,2025,10,2025-W44,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-03,2025,11,2025-W45,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-10,2025,11,2025-W46,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-17,2025,11,2025-W47,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-24,2025,11,2025-W48,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-01,2025,12,2025-W49,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-08,2025,12,2025-W50,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-15,2025,12,2025-W51,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-22,2025,12,2025-W52,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-29,2025,12,2026-W01,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-05,2026,1,2026-W02,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-12,2026,1,2026-W03,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-19,2026,1,2026-W04,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-26,2026,1,2026-W05,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-02,2026,2,2026-W06,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-09,2026,2,2026-W07,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-16,2026,2,2026-W08,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-23,2026,2,2026-W09,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-02,2026,3,2026-W10,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-09,2026,3,2026-W11,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-16,2026,3,2026-W12,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-23,2026,3,2026-W13,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-30,2026,3,2026-W14,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-06,2026,4,2026-W15,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-13,2026,4,2026-W16,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-20,2026,4,2026-W17,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-27,2026,4,2026-W18,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-04,2026,5,2026-W19,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-11,2026,5,2026-W20,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-18,2026,5,2026-W21,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-25,2026,5,2026-W22,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-01,2026,6,2026-W23,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-08,2026,6,2026-W24,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-15,2026,6,2026-W25,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-22,2026,6,2026-W26,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-29,2026,6,2026-W27,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-06,2026,7,2026-W28,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-13,2026,7,2026-W29,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-20,2026,7,2026-W30,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-27,2026,7,2026-W31,Analamanga,-18.9137,47.5247,eleve,4290727,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-06,2020,1,2020-W02,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-13,2020,1,2020-W03,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-20,2020,1,2020-W04,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-27,2020,1,2020-W05,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-03,2020,2,2020-W06,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-10,2020,2,2020-W07,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-17,2020,2,2020-W08,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-24,2020,2,2020-W09,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-02,2020,3,2020-W10,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-09,2020,3,2020-W11,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-16,2020,3,2020-W12,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-23,2020,3,2020-W13,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-30,2020,3,2020-W14,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-06,2020,4,2020-W15,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-13,2020,4,2020-W16,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-20,2020,4,2020-W17,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-27,2020,4,2020-W18,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-04,2020,5,2020-W19,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-11,2020,5,2020-W20,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-18,2020,5,2020-W21,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-25,2020,5,2020-W22,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-01,2020,6,2020-W23,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-08,2020,6,2020-W24,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-15,2020,6,2020-W25,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-22,2020,6,2020-W26,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-29,2020,6,2020-W27,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-06,2020,7,2020-W28,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-13,2020,7,2020-W29,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-20,2020,7,2020-W30,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-27,2020,7,2020-W31,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-03,2020,8,2020-W32,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-10,2020,8,2020-W33,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-17,2020,8,2020-W34,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-24,2020,8,2020-W35,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-31,2020,8,2020-W36,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-07,2020,9,2020-W37,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-14,2020,9,2020-W38,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-21,2020,9,2020-W39,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-28,2020,9,2020-W40,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-05,2020,10,2020-W41,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-12,2020,10,2020-W42,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-19,2020,10,2020-W43,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-26,2020,10,2020-W44,Vakinankaratra,-19.8667,47.0333,eleve,2462316,0,0,0,0,0,0,0,0,0.0,0.0,0.0
