country,date,region,new_cases,total_cases,new_deaths,total_deaths,new_recoveries,total_recoveries,active_cases,hosp_patients,taux_letalite,reproduction_rate,stringency_index,population,code,continent,new_cases_smoothed,taux_incidence
Madagascar,2020-09-22,Alaotra-Mangoro,4,589,0,12,5,521,56,3,2.04,0.86,54.8,1479918,MDG,Africa,4.71,0.3183
Madagascar,2020-09-23,Alaotra-Mangoro,5,594,0,12,4,525,57,3,2.02,0.7,51.2,1479918,MDG,Africa,4.71,0.3183
Madagascar,2020-09-24,Alaotra-Mangoro,5,599,0,12,5,530,57,3,2.0,0.54,52.9,1479918,MDG,Africa,4.71,0.3183
Madagascar,2020-09-25,Alaotra-Mangoro,4,603,0,12,4,534,57,3,1.99,0.81,31.5,1479918,MDG,Africa,4.57,0.3088
Madagascar,2020-09-26,Alaotra-Mangoro,4,607,0,12,5,539,56,3,1.98,0.7,58.4,1479918,MDG,Africa,4.43,0.2993
Madagascar,2020-09-27,Alaotra-Mangoro,4,611,0,12,5,544,55,2,1.96,0.88,59.5,1479918,MDG,Africa,4.43,0.2993
Madagascar,2020-09-28,Alaotra-Mangoro,4,615,0,12,5,549,54,2,1.95,0.76,34.2,1479918,MDG,Africa,4.29,0.2899
Madagascar,2020-09-29,Alaotra-Mangoro,4,619,0,12,5,554,53,2,1.94,0.67,51.8,1479918,MDG,Africa,4.29,0.2899
Madagascar,2020-09-30,Alaotra-Mangoro,4,623,0,12,5,559,52,2,1.93,0.61,54.3,1479918,MDG,Africa,4.14,0.2797
Madagascar,2020-10-01,Alaotra-Mangoro,4,627,0,12,5,564,51,2,1.91,0.84,52.9,1479918,MDG,Africa,4.0,0.2703
Madagascar,2020-10-02,Alaotra-Mangoro,4,631,0,12,4,568,51,2,1.9,0.64,52.2,1479918,MDG,Africa,4.0,0.2703
Madagascar,2020-10-03,Alaotra-Mangoro,4,635,0,12,5,573,50,2,1.89,0.53,40.1,1479918,MDG,Africa,4.0,0.2703
Madagascar,2020-10-04,Alaotra-Mangoro,4,639,0,12,4,577,50,2,1.88,0.81,53.8,1479918,MDG,Africa,4.0,0.2703
Madagascar,2020-10-05,Alaotra-Mangoro,4,643,0,12,5,582,49,2,1.87,0.63,58.8,1479918,MDG,Africa,4.0,0.2703
Madagascar,2020-10-06,Alaotra-Mangoro,4,647,0,12,5,587,48,2,1.85,0.61,49.8,1479918,MDG,Africa,4.0,0.2703
Madagascar,2020-10-07,Alaotra-Mangoro,3,650,0,12,4,591,47,2,1.85,0.85,46.5,1479918,MDG,Africa,3.86,0.2608
Madagascar,2020-10-08,Alaotra-Mangoro,4,654,0,12,4,595,47,2,1.83,0.66,36.3,1479918,MDG,Africa,3.86,0.2608
Madagascar,2020-10-09,Alaotra-Mangoro,4,658,0,12,4,599,47,2,1.82,0.58,34.8,1479918,MDG,Africa,3.86,0.2608
Madagascar,2020-10-10,Alaotra-Mangoro,3,661,0,12,4,603,46,2,1.82,0.68,46.4,1479918,MDG,Africa,3.71,0.2507
Madagascar,2020-10-11,Alaotra-Mangoro,3,664,0,12,4,607,45,2,1.81,0.84,36.5,1479918,MDG,Africa,3.57,0.2412
Madagascar,2020-10-12,Alaotra-Mangoro,3,667,0,12,4,611,44,2,1.8,0.8,50.8,1479918,MDG,Africa,3.43,0.2318
Madagascar,2020-10-13,Alaotra-Mangoro,3,670,0,12,4,615,43,2,1.79,0.75,40.2,1479918,MDG,Africa,3.29,0.2223
Madagascar,2020-10-14,Alaotra-Mangoro,3,673,0,12,4,619,42,2,1.78,0.63,52.8,1479918,MDG,Africa,3.29,0.2223
Madagascar,2020-10-15,Alaotra-Mangoro,3,676,0,12,4,623,41,2,1.78,0.61,39.9,1479918,MDG,Africa,3.14,0.2122
Madagascar,2020-10-16,Alaotra-Mangoro,3,679,0,12,4,627,40,2,1.77,0.89,60.0,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-17,Alaotra-Mangoro,3,682,0,12,4,631,39,2,1.76,0.5,50.6,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-18,Alaotra-Mangoro,3,685,0,12,4,635,38,2,1.75,0.71,43.8,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-19,Alaotra-Mangoro,3,688,0,12,3,638,38,2,1.74,0.61,45.2,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-20,Alaotra-Mangoro,3,691,0,12,4,642,37,2,1.74,0.68,42.0,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-21,Alaotra-Mangoro,3,694,0,12,4,646,36,2,1.73,0.84,38.1,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-22,Alaotra-Mangoro,3,697,0,12,3,649,36,2,1.72,0.74,55.9,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-23,Alaotra-Mangoro,3,700,0,12,3,652,36,2,1.71,0.89,48.1,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-24,Alaotra-Mangoro,3,703,0,12,3,655,36,2,1.71,0.71,55.2,1479918,MDG,Africa,3.0,0.2027
Madagascar,2020-10-25,Alaotra-Mangoro,2,705,0,12,3,658,35,2,1.7,0.58,48.9,1479918,MDG,Africa,2.86,0.1933
Madagascar,2020-10-26,Alaotra-Mangoro,3,708,0,12,3,661,35,2,1.69,0.53,49.8,1479918,MDG,Africa,2.86,0.1933
Madagascar,2020-10-27,Alaotra-Mangoro,3,711,0,12,3,664,35,2,1.69,0.82,31.9,1479918,MDG,Africa,2.86,0.1933
Madagascar,2020-10-28,Alaotra-Mangoro,3,714,0,12,3,667,35,2,1.68,0.84,33.7,1479918,MDG,Africa,2.86,0.1933
Madagascar,2020-10-29,Alaotra-Mangoro,2,716,0,12,3,670,34,2,1.68,0.57,55.1,1479918,MDG,Africa,2.71,0.1831
Madagascar,2020-10-30,Alaotra-Mangoro,2,718,0,12,3,673,33,1,1.67,0.55,50.2,1479918,MDG,Africa,2.57,0.1737
Madagascar,2020-10-31,Alaotra-Mangoro,2,720,0,12,3,676,32,1,1.67,0.62,37.5,1479918,MDG,Africa,2.43,0.1642
Madagascar,2020-11-01,Alaotra-Mangoro,2,722,0,12,3,679,31,1,1.66,0.76,33.2,1479918,MDG,Africa,2.43,0.1642
Madagascar,2020-11-02,Alaotra-Mangoro,2,724,0,12,3,682,30,1,1.66,0.73,57.7,1479918,MDG,Africa,2.29,0.1547
Madagascar,2020-11-03,Alaotra-Mangoro,2,726,0,12,3,685,29,1,1.65,0.84,55.5,1479918,MDG,Africa,2.14,0.1446
Madagascar,2020-11-04,Alaotra-Mangoro,2,728,0,12,3,688,28,1,1.65,0.62,51.0,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-05,Alaotra-Mangoro,2,730,0,12,3,691,27,1,1.64,0.81,57.0,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-06,Alaotra-Mangoro,2,732,0,12,2,693,27,1,1.64,0.61,52.8,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-07,Alaotra-Mangoro,2,734,0,12,3,696,26,1,1.63,0.59,30.8,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-08,Alaotra-Mangoro,2,736,0,12,3,699,25,1,1.63,0.69,53.0,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-09,Alaotra-Mangoro,2,738,0,12,3,702,24,1,1.63,0.59,31.5,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-10,Alaotra-Mangoro,2,740,0,12,2,704,24,1,1.62,0.65,36.1,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-11,Alaotra-Mangoro,2,742,0,12,2,706,24,1,1.62,0.65,57.6,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-12,Alaotra-Mangoro,2,744,0,12,2,708,24,1,1.61,0.8,41.2,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-13,Alaotra-Mangoro,2,746,0,12,2,710,24,1,1.61,0.63,57.6,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-14,Alaotra-Mangoro,2,748,0,12,2,712,24,1,1.6,0.86,48.1,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-15,Alaotra-Mangoro,2,750,0,12,2,714,24,1,1.6,0.64,53.8,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-16,Alaotra-Mangoro,2,752,0,12,2,716,24,1,1.6,0.77,46.9,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-17,Alaotra-Mangoro,2,754,0,12,2,718,24,1,1.59,0.8,34.0,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-18,Alaotra-Mangoro,2,756,0,12,2,720,24,1,1.59,0.87,59.2,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-19,Alaotra-Mangoro,2,758,0,12,2,722,24,1,1.58,0.64,58.4,1479918,MDG,Africa,2.0,0.1351
Madagascar,2020-11-20,Alaotra-Mangoro,1,759,0,12,2,724,23,1,1.58,0.82,58.2,1479918,MDG,Africa,1.86,0.1257
Madagascar,2020-11-21,Alaotra-Mangoro,1,760,0,12,2,726,22,1,1.58,0.87,36.0,1479918,MDG,Africa,1.71,0.1155
Madagascar,2020-11-22,Alaotra-Mangoro,1,761,0,12,2,728,21,1,1.58,0.6,37.8,1479918,MDG,Africa,1.57,0.1061
Madagascar,2020-11-23,Alaotra-Mangoro,1,762,0,12,2,730,20,1,1.57,0.54,41.9,1479918,MDG,Africa,1.43,0.0966
Madagascar,2020-11-24,Alaotra-Mangoro,1,763,0,12,2,732,19,1,1.57,0.65,40.3,1479918,MDG,Africa,1.29,0.0872
Madagascar,2020-11-25,Alaotra-Mangoro,1,764,0,12,2,734,18,1,1.57,0.64,31.9,1479918,MDG,Africa,1.14,0.077
Madagascar,2020-11-26,Alaotra-Mangoro,1,765,0,12,2,736,17,1,1.57,0.57,38.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-11-27,Alaotra-Mangoro,1,766,0,12,2,738,16,1,1.57,0.86,57.8,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-11-28,Alaotra-Mangoro,1,767,0,12,2,740,15,1,1.56,0.61,50.8,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-11-29,Alaotra-Mangoro,1,768,0,12,2,742,14,1,1.56,0.84,45.2,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-11-30,Alaotra-Mangoro,1,769,0,12,2,744,13,1,1.56,0.8,59.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-01,Alaotra-Mangoro,1,770,0,12,2,746,12,1,1.56,0.56,32.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-02,Alaotra-Mangoro,1,771,0,12,1,747,12,1,1.56,0.76,45.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-03,Alaotra-Mangoro,1,772,0,12,1,748,12,1,1.55,0.62,57.5,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-04,Alaotra-Mangoro,1,773,0,12,1,749,12,1,1.55,0.84,37.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-05,Alaotra-Mangoro,1,774,0,12,1,750,12,1,1.55,0.81,54.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-06,Alaotra-Mangoro,1,775,0,12,1,751,12,1,1.55,0.63,33.0,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-07,Alaotra-Mangoro,1,776,0,12,1,752,12,1,1.55,0.84,32.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-08,Alaotra-Mangoro,1,777,0,12,1,753,12,1,1.54,0.69,35.8,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-09,Alaotra-Mangoro,1,778,0,12,1,754,12,1,1.54,0.87,33.2,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-10,Alaotra-Mangoro,1,779,0,12,1,755,12,1,1.54,0.55,51.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-11,Alaotra-Mangoro,1,780,0,12,1,756,12,1,1.54,0.58,34.0,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-12,Alaotra-Mangoro,1,781,0,12,1,757,12,1,1.54,0.57,47.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-13,Alaotra-Mangoro,1,782,0,12,1,758,12,1,1.53,0.59,41.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-14,Alaotra-Mangoro,1,783,0,12,1,759,12,1,1.53,0.84,35.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-15,Alaotra-Mangoro,1,784,0,12,1,760,12,1,1.53,0.83,53.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-16,Alaotra-Mangoro,1,785,0,12,1,761,12,1,1.53,0.83,40.4,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-17,Alaotra-Mangoro,1,786,0,12,1,762,12,1,1.53,0.69,51.2,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-18,Alaotra-Mangoro,1,787,0,12,1,763,12,1,1.52,0.51,49.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-19,Alaotra-Mangoro,1,788,0,12,1,764,12,1,1.52,0.55,38.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-20,Alaotra-Mangoro,1,789,0,12,1,765,12,1,1.52,0.82,49.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-21,Alaotra-Mangoro,1,790,0,12,1,766,12,1,1.52,0.75,36.8,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-22,Alaotra-Mangoro,1,791,0,12,1,767,12,1,1.52,0.77,34.0,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-23,Alaotra-Mangoro,1,792,0,12,1,768,12,1,1.52,0.89,37.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2020-12-24,Alaotra-Mangoro,0,792,0,12,1,769,11,0,1.52,0.83,57.6,1479918,MDG,Africa,0.86,0.0581
Madagascar,2020-12-25,Alaotra-Mangoro,0,792,0,12,1,770,10,0,1.52,0.57,30.3,1479918,MDG,Africa,0.71,0.048
Madagascar,2020-12-26,Alaotra-Mangoro,0,792,0,12,1,771,9,0,1.52,0.85,52.9,1479918,MDG,Africa,0.57,0.0385
Madagascar,2020-12-27,Alaotra-Mangoro,0,792,0,12,1,772,8,0,1.52,0.56,54.9,1479918,MDG,Africa,0.43,0.0291
Madagascar,2020-12-28,Alaotra-Mangoro,0,792,0,12,1,773,7,0,1.52,0.82,43.8,1479918,MDG,Africa,0.29,0.0196
Madagascar,2020-12-29,Alaotra-Mangoro,0,792,0,12,1,774,6,0,1.52,0.88,47.5,1479918,MDG,Africa,0.14,0.0095
Madagascar,2020-12-30,Alaotra-Mangoro,0,792,0,12,1,775,5,0,1.52,0.68,30.4,1479918,MDG,Africa,0.0,0.0
Madagascar,2020-12-31,Alaotra-Mangoro,0,792,0,12,1,776,4,0,1.52,0.88,33.9,1479918,MDG,Africa,0.0,0.0
Madagascar,2021-01-01,Alaotra-Mangoro,0,792,0,12,1,777,3,0,1.52,1.22,78.2,1479918,MDG,Africa,0.0,0.0
Madagascar,2021-01-02,Alaotra-Mangoro,1,793,0,12,1,778,3,0,1.51,1.1,73.6,1479918,MDG,Africa,0.14,0.0095
Madagascar,2021-01-03,Alaotra-Mangoro,1,794,0,12,1,779,3,0,1.51,1.16,60.6,1479918,MDG,Africa,0.29,0.0196
Madagascar,2021-01-04,Alaotra-Mangoro,1,795,0,12,1,780,3,0,1.51,1.36,75.1,1479918,MDG,Africa,0.43,0.0291
Madagascar,2021-01-05,Alaotra-Mangoro,1,796,0,12,0,780,4,0,1.51,1.39,75.5,1479918,MDG,Africa,0.57,0.0385
Madagascar,2021-01-06,Alaotra-Mangoro,1,797,0,12,0,780,5,0,1.51,1.28,72.0,1479918,MDG,Africa,0.71,0.048
Madagascar,2021-01-07,Alaotra-Mangoro,1,798,0,12,0,780,6,0,1.5,1.19,62.1,1479918,MDG,Africa,0.86,0.0581
Madagascar,2021-01-08,Alaotra-Mangoro,1,799,0,12,0,780,7,0,1.5,1.44,77.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-09,Alaotra-Mangoro,1,800,0,12,0,780,8,0,1.5,1.15,66.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-10,Alaotra-Mangoro,1,801,0,12,0,780,9,0,1.5,1.45,84.0,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-11,Alaotra-Mangoro,1,802,0,12,0,780,10,1,1.5,1.42,74.2,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-12,Alaotra-Mangoro,1,803,0,12,0,780,11,1,1.49,1.45,75.7,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-13,Alaotra-Mangoro,1,804,0,12,0,780,12,1,1.49,1.38,80.7,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-14,Alaotra-Mangoro,1,805,0,12,1,781,12,1,1.49,1.24,79.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-15,Alaotra-Mangoro,1,806,0,12,1,782,12,1,1.49,1.18,64.9,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-16,Alaotra-Mangoro,1,807,0,12,1,783,12,1,1.49,1.42,74.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-17,Alaotra-Mangoro,1,808,0,12,1,784,12,1,1.49,1.27,73.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-18,Alaotra-Mangoro,1,809,0,12,1,785,12,1,1.48,1.49,82.4,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-19,Alaotra-Mangoro,1,810,0,12,1,786,12,1,1.48,1.3,73.7,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-20,Alaotra-Mangoro,1,811,0,12,1,787,12,1,1.48,1.35,79.8,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-21,Alaotra-Mangoro,1,812,0,12,1,788,12,1,1.48,1.45,63.7,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-22,Alaotra-Mangoro,1,813,0,12,1,789,12,1,1.48,1.35,65.7,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-23,Alaotra-Mangoro,1,814,0,12,1,790,12,1,1.47,1.35,64.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-24,Alaotra-Mangoro,1,815,0,12,1,791,12,1,1.47,1.42,76.5,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-25,Alaotra-Mangoro,1,816,0,12,1,792,12,1,1.47,1.45,83.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-26,Alaotra-Mangoro,1,817,0,12,1,793,12,1,1.47,1.47,63.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-27,Alaotra-Mangoro,1,818,0,12,1,794,12,1,1.47,1.25,72.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-28,Alaotra-Mangoro,1,819,0,12,1,795,12,1,1.47,1.42,60.4,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-29,Alaotra-Mangoro,1,820,0,12,1,796,12,1,1.46,1.47,70.2,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-30,Alaotra-Mangoro,1,821,0,12,1,797,12,1,1.46,1.35,84.5,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-01-31,Alaotra-Mangoro,1,822,0,12,1,798,12,1,1.46,1.45,69.1,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-02-01,Alaotra-Mangoro,1,823,0,12,1,799,12,1,1.46,1.29,79.2,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-02-02,Alaotra-Mangoro,1,824,0,12,1,800,12,1,1.46,1.4,77.6,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-02-03,Alaotra-Mangoro,1,825,0,12,1,801,12,1,1.45,1.1,65.0,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-02-04,Alaotra-Mangoro,1,826,0,12,1,802,12,1,1.45,1.19,66.3,1479918,MDG,Africa,1.0,0.0676
Madagascar,2021-02-05,Alaotra-Mangoro,2,828,0,12,1,803,13,1,1.45,1.14,80.2,1479918,MDG,Africa,1.14,0.077
Madagascar,2021-02-06,Alaotra-Mangoro,1,829,0,12,1,804,13,1,1.45,1.24,79.4,1479918,MDG,Africa,1.14,0.077
Madagascar,2021-02-07,Alaotra-Mangoro,2,831,0,12,1,805,14,1,1.44,1.47,67.8,1479918,MDG,Africa,1.29,0.0872
Madagascar,2021-02-08,Alaotra-Mangoro,2,833,0,12,1,806,15,1,1.44,1.28,62.2,1479918,MDG,Africa,1.43,0.0966
Madagascar,2021-02-09,Alaotra-Mangoro,2,835,0,12,1,807,16,1,1.44,1.22,73.7,1479918,MDG,Africa,1.57,0.1061
Madagascar,2021-02-10,Alaotra-Mangoro,2,837,0,12,1,808,17,1,1.43,1.17,73.4,1479918,MDG,Africa,1.71,0.1155
Madagascar,2021-02-11,Alaotra-Mangoro,2,839,0,12,1,809,18,1,1.43,1.23,84.8,1479918,MDG,Africa,1.86,0.1257
Madagascar,2021-02-12,Alaotra-Mangoro,2,841,0,12,1,810,19,1,1.43,1.25,61.0,1479918,MDG,Africa,1.86,0.1257
Madagascar,2021-02-13,Alaotra-Mangoro,2,843,0,12,1,811,20,1,1.42,1.29,68.4,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-14,Alaotra-Mangoro,2,845,0,12,1,812,21,1,1.42,1.25,69.3,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-15,Alaotra-Mangoro,2,847,0,12,1,813,22,1,1.42,1.45,72.5,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-16,Alaotra-Mangoro,2,849,0,12,1,814,23,1,1.41,1.2,79.8,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-17,Alaotra-Mangoro,2,851,0,12,2,816,23,1,1.41,1.28,63.6,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-18,Alaotra-Mangoro,2,853,0,12,1,817,24,1,1.41,1.5,60.7,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-19,Alaotra-Mangoro,2,855,0,12,2,819,24,1,1.4,1.38,81.2,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-20,Alaotra-Mangoro,2,857,0,12,2,821,24,1,1.4,1.24,63.9,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-21,Alaotra-Mangoro,2,859,0,12,2,823,24,1,1.4,1.27,72.1,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-22,Alaotra-Mangoro,2,861,0,12,2,825,24,1,1.39,1.5,60.5,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-23,Alaotra-Mangoro,2,863,0,12,2,827,24,1,1.39,1.36,80.1,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-24,Alaotra-Mangoro,2,865,0,12,2,829,24,1,1.39,1.35,75.7,1479918,MDG,Africa,2.0,0.1351
Madagascar,2021-02-25,Alaotra-Mangoro,3,868,0,12,2,831,25,1,1.38,1.45,74.1,1479918,MDG,Africa,2.14,0.1446
Madagascar,2021-02-26,Alaotra-Mangoro,2,870,0,12,2,833,25,1,1.38,1.45,65.3,1479918,MDG,Africa,2.14,0.1446
Madagascar,2021-02-27,Alaotra-Mangoro,3,873,0,12,2,835,26,1,1.37,1.31,60.8,1479918,MDG,Africa,2.29,0.1547
Madagascar,2021-02-28,Alaotra-Mangoro,2,875,0,12,2,837,26,1,1.37,1.42,79.4,1479918,MDG,Africa,2.29,0.1547
Madagascar,2021-03-01,Alaotra-Mangoro,3,878,0,12,2,839,27,1,1.37,1.32,69.9,1479918,MDG,Africa,2.43,0.1642
Madagascar,2021-03-02,Alaotra-Mangoro,3,881,0,12,2,841,28,2,1.36,1.25,65.0,1479918,MDG,Africa,2.57,0.1737
Madagascar,2021-03-03,Alaotra-Mangoro,3,884,0,12,2,843,29,2,1.36,1.27,67.6,1479918,MDG,Africa,2.71,0.1831
Madagascar,2021-03-04,Alaotra-Mangoro,3,887,0,12,2,845,30,2,1.35,1.33,79.7,1479918,MDG,Africa,2.71,0.1831
Madagascar,2021-03-05,Alaotra-Mangoro,3,890,0,12,2,847,31,2,1.35,1.38,72.8,1479918,MDG,Africa,2.86,0.1933
Madagascar,2021-03-06,Alaotra-Mangoro,3,893,0,12,2,849,32,2,1.34,1.48,64.9,1479918,MDG,Africa,2.86,0.1933
Madagascar,2021-03-07,Alaotra-Mangoro,3,896,0,12,2,851,33,2,1.34,1.36,62.2,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-08,Alaotra-Mangoro,3,899,0,12,2,853,34,2,1.33,1.37,78.1,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-09,Alaotra-Mangoro,3,902,0,12,3,856,34,2,1.33,1.41,76.6,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-10,Alaotra-Mangoro,3,905,0,12,2,858,35,2,1.33,1.15,61.1,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-11,Alaotra-Mangoro,3,908,0,12,3,861,35,2,1.32,1.39,80.0,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-12,Alaotra-Mangoro,3,911,0,12,2,863,36,2,1.32,1.11,63.7,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-13,Alaotra-Mangoro,3,914,0,12,3,866,36,2,1.31,1.42,84.2,1479918,MDG,Africa,3.0,0.2027
Madagascar,2021-03-14,Alaotra-Mangoro,4,918,0,12,3,869,37,2,1.31,1.31,63.8,1479918,MDG,Africa,3.14,0.2122
Madagascar,2021-03-15,Alaotra-Mangoro,3,921,0,12,3,872,37,2,1.3,1.23,79.5,1479918,MDG,Africa,3.14,0.2122
Madagascar,2021-03-16,Alaotra-Mangoro,4,925,0,12,3,875,38,2,1.3,1.32,61.4,1479918,MDG,Africa,3.29,0.2223
Madagascar,2021-03-17,Alaotra-Mangoro,4,929,0,12,3,878,39,2,1.29,1.22,78.8,1479918,MDG,Africa,3.43,0.2318
Madagascar,2021-03-18,Alaotra-Mangoro,3,932,0,12,3,881,39,2,1.29,1.23,70.8,1479918,MDG,Africa,3.43,0.2318
Madagascar,2021-03-19,Alaotra-Mangoro,4,936,0,12,3,884,40,2,1.28,1.46,84.6,1479918,MDG,Africa,3.57,0.2412
Madagascar,2021-03-20,Alaotra-Mangoro,4,940,0,12,3,887,41,2,1.28,1.4,66.0,1479918,MDG,Africa,3.71,0.2507
Madagascar,2021-03-21,Alaotra-Mangoro,4,944,0,12,3,890,42,2,1.27,1.2,67.6,1479918,MDG,Africa,3.71,0.2507
Madagascar,2021-03-22,Alaotra-Mangoro,4,948,0,12,3,893,43,2,1.27,1.16,64.5,1479918,MDG,Africa,3.86,0.2608
Madagascar,2021-03-23,Alaotra-Mangoro,4,952,0,12,3,896,44,2,1.26,1.2,76.5,1479918,MDG,Africa,3.86,0.2608
Madagascar,2021-03-24,Alaotra-Mangoro,4,956,0,12,3,899,45,2,1.26,1.34,68.5,1479918,MDG,Africa,3.86,0.2608
Madagascar,2021-03-25,Alaotra-Mangoro,4,960,0,12,3,902,46,3,1.25,1.18,75.6,1479918,MDG,Africa,4.0,0.2703
Madagascar,2021-03-26,Alaotra-Mangoro,4,964,0,12,4,906,46,3,1.24,1.15,63.7,1479918,MDG,Africa,4.0,0.2703
Madagascar,2021-03-27,Alaotra-Mangoro,4,968,0,12,3,909,47,3,1.24,1.25,74.2,1479918,MDG,Africa,4.0,0.2703
